Volatility,Return,Sharpe
0.17882812763396266,0.17228142869403418,0.6837930381082329
0.18125989541898313,0.1618417774044214,0.6170243955283026
0.17273485108284384,0.19253056372672897,0.8251407450970686
0.18703179956319482,0.1872708889592835,0.7339441168821244
0.18030341925323548,0.1675584206814881,0.6520032796293105
0.193863612994199,0.1764534539752198,0.652280497728079
0.17557478406030463,0.15885259751512576,0.619978535629229
0.1872319300068227,0.18779827477385153,0.7359763624122776
0.1917579847697787,0.17140431033522152,0.63311215165813
0.17473315318987992,0.18783615867574766,0.7888380433789984
0.16919750448321463,0.16403941454641424,0.6740017525360583
0.1786511037371694,0.17329035977948606,0.6901180972319668
0.1716477380657481,0.16909462125492555,0.6938315797048689
0.1811785856404647,0.19477439609206895,0.7990701306133543
0.17984793331866292,0.16841639875060405,0.6584251293051467
0.19400999312546666,0.17018757027579562,0.6194916475156518
0.17486414119189242,0.17223243843372366,0.6990137463322924
0.18574393066878794,0.19336722451414765,0.7718541542538746
0.18802492430876327,0.18790103896546248,0.7334189308807253
0.17594739715426128,0.16486125386471345,0.6528158740763255
0.18097373360334792,0.16142551999351806,0.6156999569768324
0.17393224284446465,0.1621175230206029,0.6446045953702885
0.169136331957162,0.1949814547980851,0.8571869397924823
0.18385047568651847,0.1718588461571442,0.662814962551005
0.1882873521847977,0.1860577875115381,0.7226071530179146
0.17675739794486,0.17293538575191397,0.6955034820679133
0.17795633067430436,0.18789584642276488,0.7748858717206404
0.1947224748725251,0.15979639090238504,0.5638609049841995
0.18271993206240095,0.1760494430083671,0.689850535656503
0.17637572310584299,0.1710196560103356,0.686146902075133
0.18060051000840954,0.16168092435781986,0.6183865391776552
0.18269998013096006,0.17702803004692994,0.6952821229420809
0.18004692291549756,0.1913156675752049,0.7848824366830718
0.18190909549848855,0.17383249161451805,0.6807383175380967
0.17878512773140218,0.17553235034817719,0.7021408991958811
0.18681869798545966,0.17542061771246575,0.6713493834660351
0.17966303492203628,0.19617132000114554,0.8135859447357978
0.17610411258031952,0.16843602002954336,0.6725340952814247
0.16971066852979422,0.17658782277846716,0.7459037423816613
0.18768145136199366,0.17587661204493538,0.6706928741836551
0.17790786638485595,0.1688881059908017,0.6682566004901614
0.17577343175449028,0.18843931513595588,0.7876009118904815
0.17753967684042066,0.18458585289302806,0.7580607067005021
0.1909131953045949,0.20772830398896322,0.8261781158568613
